Year,Student_ID,Gender,State,Assignment,Midterm1,Midterm2,Quiz,Total CourseWorkmarks,Final Marks,Total Marks,Grade
2013,2503,Female,Selangor,19,5,10,5,39,40,79,A
2017,2504,Female,Kedah,16,4,6,3,29,40,69,B
2013,2505,Female,Johor,20,3,8,2,33,22,55,C
2013,2506,Male,Johor,13,6,4,2,25,22,47,F
2013,2507,Female,Sabah,13,6,4,3,26,23,49,F
2018,2508,Female,Penang,19,4,6,2,31,27,58,C
2016,2509,Female,Kedah,20,7,8,2,37,39,76,B
2012,2510,Female,Perlis,17,9,10,2,38,35,73,B
2015,2511,Female,Pahang,18,4,8,1,31,32,63,B
2012,2512,Female,Kelantan,19,5,5,3,32,39,71,B
2012,2513,Male,Sarawak,20,8,6,1,35,22,57,C
2013,2514,Male,Pahang,19,10,9,5,43,27,70,B
2018,2515,Female,Terengganu,18,7,4,4,33,32,65,B
2015,2516,Female,Terengganu,14,7,5,3,29,34,63,B
2014,2517,Male,Malacca,18,8,10,1,37,29,66,B
2015,2518,Female,Negeri Sembilan,18,10,6,1,35,33,68,B
2014,2519,Female,Pahang,13,7,7,1,28,37,65,B
2016,2520,Male,Perak,17,7,3,5,32,22,54,C
2019,2521,Female,Johor,15,8,5,5,33,37,70,B
2016,2522,Female,Perak,17,5,7,1,30,37,67,B
2018,2523,Female,Negeri Sembilan,13,5,9,4,31,28,59,C
2016,2524,Female,Johor,21,3,4,3,31,27,58,C
2017,2525,Female,Malacca,21,10,6,3,40,33,73,B
2018,2526,Male,Kelantan,15,5,7,3,30,38,68,B
2013,2527,Male,Selangor,16,8,5,1,30,34,64,B
2014,2528,Female,Selangor,16,3,6,2,27,36,63,B
2012,2529,Female,Sarawak,18,5,10,1,34,24,58,C
2017,2530,Male,Sarawak,21,10,3,1,35,22,57,C
2018,2531,Female,Terengganu,18,4,9,1,32,36,68,B
2013,2532,Male,Malacca,21,9,3,4,37,31,68,B
2019,2533,Male,Perak,20,10,6,4,40,29,69,B
2014,2534,Male,Johor,15,7,10,5,37,31,68,B
2016,2535,Female,Malacca,13,10,8,1,32,40,72,B
2012,2536,Male,Sabah,16,8,5,1,30,37,67,B
2017,2537,Female,Perlis,21,4,9,5,39,35,74,B
2016,2538,Female,Johor,19,4,8,4,35,28,63,B
2013,2539,Female,Malacca,13,5,10,4,32,38,70,B
2019,2540,Male,Malacca,14,3,10,1,28,38,66,B
2012,2541,Female,Sarawak,18,5,5,3,31,25,56,C
2015,2542,Male,Sarawak,21,10,10,3,44,22,66,B
2014,2543,Female,Negeri Sembilan,17,7,5,3,32,27,59,C
2018,2544,Female,Negeri Sembilan,20,5,6,3,34,23,57,C
2018,2545,Male,Malacca,14,7,9,5,35,25,60,B
2014,2546,Male,Penang,15,6,10,3,34,34,68,B
2017,2547,Female,Sabah,15,9,6,4,34,26,60,B
2015,2548,Female,Perlis,17,6,10,1,34,23,57,C
2012,2549,Male,Malacca,21,9,6,4,40,39,79,A
2018,2550,Female,Kelantan,21,7,6,4,38,31,69,B
2019,2551,Female,Kelantan,21,8,8,1,38,27,65,B
2013,2552,Male,Terengganu,15,7,4,4,30,38,68,B
2012,2553,Female,Kelantan,13,8,10,5,36,22,58,C
2016,2554,Female,Selangor,16,4,8,1,29,30,59,C
2015,2555,Male,Perlis,18,9,4,5,36,33,69,B
2018,2556,Female,Malacca,14,4,4,3,25,40,65,B
2014,2557,Male,Penang,21,4,4,2,31,34,65,B
2018,2558,Male,Perlis,17,5,10,4,36,28,64,B
2014,2559,Male,Selangor,16,5,7,4,32,25,57,C
2012,2560,Male,Selangor,18,4,9,5,36,33,69,B
2017,2561,Male,Pahang,13,5,7,4,29,22,51,C
2016,2562,Male,Pahang,15,10,7,1,33,24,57,C
2014,2563,Male,Penang,16,6,10,2,34,37,71,B
2015,2564,Female,Kedah,13,8,10,3,34,24,58,C
2014,2565,Male,Perlis,18,4,8,2,32,34,66,B
2015,2566,Male,Kelantan,17,6,6,2,31,32,63,B
2015,2567,Female,Perlis,18,10,9,3,40,39,79,A
2012,2568,Male,Kelantan,14,4,6,4,28,38,66,B
2016,2569,Female,Selangor,20,9,6,2,37,25,62,B
2018,2570,Male,Johor,21,6,9,3,39,28,67,B
2015,2571,Male,Sabah,14,5,6,3,28,40,68,B
2019,2572,Female,Sarawak,21,4,7,5,37,36,73,B
2012,2573,Female,Malacca,17,6,7,4,34,39,73,B
2013,2574,Female,Sabah,17,5,6,5,33,23,56,C
2013,2575,Male,Terengganu,20,5,4,5,34,37,71,B
2016,2576,Female,Sarawak,21,8,9,3,41,32,73,B
2014,2577,Female,Malacca,19,8,9,5,41,29,70,B
2017,2578,Male,Sarawak,20,3,5,4,32,37,69,B
2018,2579,Male,Perlis,16,5,3,2,26,27,53,C
2016,2580,Male,Negeri Sembilan,15,8,4,1,28,31,59,C
2016,2581,Female,Perlis,17,7,4,1,29,35,64,B
2014,2582,Male,Terengganu,15,5,7,1,28,32,60,B
2019,2583,Female,Terengganu,17,8,9,3,37,31,68,B
2012,2584,Male,Sabah,21,4,4,1,30,27,57,C
2014,2585,Male,Selangor,21,5,6,1,33,27,60,B
2018,2586,Female,Perlis,14,6,10,4,34,31,65,B
2017,2587,Male,Pahang,20,10,5,5,40,36,76,B
2018,2588,Female,Terengganu,15,4,7,3,29,29,58,C
2013,2589,Female,Kedah,14,6,5,3,28,29,57,C
2013,2590,Female,Kedah,21,4,6,4,35,35,70,B
2015,2591,Female,Sarawak,13,8,9,5,35,31,66,B
2013,2592,Male,Penang,14,6,7,3,30,33,63,B
2016,2593,Female,Perlis,21,8,3,1,33,35,68,B
2012,2594,Male,Sarawak,17,4,4,3,28,23,51,C
2013,2595,Female,Sabah,18,8,5,2,33,35,68,B
2014,2596,Female,Kelantan,18,5,7,5,35,29,64,B
2017,2597,Female,Perak,17,6,9,2,34,26,60,B
2017,2598,Female,Penang,21,3,6,4,34,28,62,B
2017,2599,Female,Selangor,17,8,3,4,32,29,61,B
2012,2600,Female,Perlis,16,6,6,1,29,34,63,B
2015,2601,Female,Terengganu,16,9,8,2,35,40,75,B
2015,2602,Male,Malacca,21,8,5,2,36,33,69,B
2014,2603,Male,Sarawak,13,5,10,3,31,38,69,B
2019,2604,Female,Penang,14,5,9,5,33,40,73,B
2016,2605,Female,Negeri Sembilan,19,5,4,1,29,22,51,C
2015,2606,Female,Johor,18,8,9,1,36,28,64,B
2012,2607,Male,Kedah,15,3,9,3,30,23,53,C
2018,2608,Male,Johor,16,10,6,4,36,34,70,B
2012,2609,Male,Johor,21,7,10,2,40,35,75,B
2014,2610,Male,Kedah,21,7,5,2,35,25,60,B
2015,2611,Male,Malacca,16,3,4,4,27,37,64,B
2018,2612,Male,Malacca,14,9,7,2,32,39,71,B
2015,2613,Female,Malacca,14,9,7,3,33,24,57,C
2017,2614,Female,Kelantan,16,4,5,3,28,22,50,C
2018,2615,Female,Malacca,16,7,10,3,36,34,70,B
2012,2616,Male,Penang,20,3,9,2,34,40,74,B
2012,2617,Male,Sabah,13,9,10,4,36,39,75,B
2016,2618,Female,Pahang,14,5,7,3,29,30,59,C
2018,2619,Female,Selangor,17,8,8,4,37,29,66,B
2012,2620,Female,Pahang,14,3,3,5,25,27,52,C
2012,2621,Male,Selangor,16,9,5,4,34,29,63,B
2016,2622,Male,Perak,19,7,6,5,37,36,73,B
2017,2623,Male,Pahang,20,9,7,1,37,34,71,B
2017,2624,Female,Negeri Sembilan,16,6,10,1,33,38,71,B
2016,2625,Male,Johor,14,8,6,1,29,22,51,C
2013,2626,Male,Negeri Sembilan,21,5,7,3,36,38,74,B
2019,2627,Female,Johor,20,7,3,1,31,34,65,B
2018,2628,Male,Selangor,17,9,10,1,37,32,69,B
2012,2629,Male,Malacca,16,6,7,2,31,25,56,C
2016,2630,Female,Selangor,16,6,9,1,32,38,70,B
2018,2631,Male,Perak,19,8,5,3,35,39,74,B
2019,2632,Female,Malacca,17,4,10,2,33,28,61,B
2013,2633,Male,Perlis,13,7,7,4,31,25,56,C
2014,2634,Female,Negeri Sembilan,15,4,6,3,28,25,53,C
2013,2635,Female,Kelantan,20,8,5,4,37,39,76,B
2019,2636,Female,Negeri Sembilan,18,4,5,5,32,38,70,B
2012,2637,Male,Pahang,18,8,5,3,34,27,61,B
2019,2638,Male,Sabah,13,4,5,4,26,27,53,C
2016,2639,Female,Kelantan,21,7,9,4,41,39,80,A
2012,2640,Male,Johor,21,10,10,1,42,34,76,B
2013,2641,Female,Selangor,19,6,5,4,34,24,58,C
2013,2642,Male,Penang,21,9,5,2,37,40,77,B
2012,2643,Female,Johor,17,3,6,3,29,25,54,C
2014,2644,Female,Kelantan,20,9,6,1,36,26,62,B
2013,2645,Male,Pahang,13,3,5,3,24,39,63,B
2014,2646,Male,Sarawak,13,4,4,2,23,28,51,C
2019,2647,Male,Perlis,14,6,4,1,25,30,55,C
2015,2648,Male,Johor,18,3,6,1,28,38,66,B
2017,2649,Female,Selangor,16,9,10,1,36,36,72,B
2012,2650,Male,Sabah,21,10,9,3,43,35,78,B
2015,2651,Female,Negeri Sembilan,18,5,6,4,33,38,71,B
2012,2652,Female,Terengganu,18,9,6,5,38,30,68,B
2019,2653,Male,Perak,13,8,7,4,32,39,71,B
2013,2654,Male,Malacca,17,7,7,2,33,31,64,B
2017,2655,Female,Sarawak,20,9,10,4,43,23,66,B
2016,2656,Male,Malacca,20,8,4,3,35,27,62,B
2016,2657,Female,Perlis,14,6,8,2,30,22,52,C
2019,2658,Male,Terengganu,14,6,7,2,29,22,51,C
2019,2659,Male,Negeri Sembilan,19,9,10,5,43,34,77,B
2017,2660,Female,Sabah,17,4,3,5,29,39,68,B
2017,2661,Female,Sabah,21,9,6,4,40,36,76,B
2017,2662,Male,Kelantan,19,9,9,4,41,24,65,B
2018,2663,Male,Kelantan,15,5,10,4,34,23,57,C
2015,2664,Male,Negeri Sembilan,14,9,3,3,29,35,64,B
2017,2665,Male,Pahang,20,4,9,1,34,24,58,C
2018,2666,Female,Penang,20,5,4,2,31,36,67,B
2017,2667,Female,Pahang,16,4,6,4,30,22,52,C
2014,2668,Male,Kelantan,19,3,6,3,31,32,63,B
2016,2669,Male,Perlis,14,5,4,3,26,40,66,B
2013,2670,Female,Kedah,14,9,4,4,31,31,62,B
2019,2671,Female,Perlis,15,5,7,2,29,34,63,B
2014,2672,Female,Penang,19,7,5,3,34,32,66,B
2015,2673,Male,Selangor,19,3,10,5,37,36,73,B
2013,2674,Male,Negeri Sembilan,17,7,5,1,30,24,54,C
2019,2675,Female,Perak,21,3,8,2,34,36,70,B
2019,2676,Male,Kedah,14,7,5,2,28,35,63,B
2012,2677,Female,Sabah,21,4,4,4,33,31,64,B
2012,2678,Female,Sarawak,13,8,10,4,35,28,63,B
2015,2679,Female,Malacca,20,10,10,4,44,24,68,B
2015,2680,Female,Perlis,21,8,8,2,39,34,73,B
2012,2681,Male,Penang,17,8,9,4,38,31,69,B
2016,2682,Male,Selangor,20,8,3,3,34,31,65,B
2014,2683,Female,Johor,16,6,8,4,34,22,56,C
2018,2684,Male,Terengganu,13,10,6,4,33,33,66,B
2016,2685,Male,Malacca,13,10,3,5,31,38,69,B
2014,2686,Female,Perak,13,8,9,1,31,37,68,B
2019,2687,Female,Johor,15,6,10,5,36,32,68,B
2017,2688,Female,Kelantan,17,3,10,2,32,39,71,B
2015,2689,Male,Penang,16,5,9,4,34,27,61,B
2019,2690,Female,Perak,14,8,3,1,26,36,62,B
2015,2691,Male,Kedah,20,9,8,3,40,32,72,B
2015,2692,Female,Perak,14,3,7,1,25,22,47,F
2019,2693,Female,Negeri Sembilan,19,5,10,2,36,26,62,B
2018,2694,Female,Malacca,14,5,4,1,24,32,56,C
2016,2695,Male,Kelantan,20,6,6,4,36,35,71,B
2018,2696,Male,Penang,17,5,4,4,30,22,52,C
2014,2697,Male,Sabah,14,6,3,4,27,36,63,B
2014,2698,Female,Pahang,19,9,10,3,41,26,67,B
2013,2699,Male,Sarawak,14,4,4,2,24,35,59,C
2015,2700,Female,Kelantan,16,8,10,5,39,23,62,B
2015,2701,Female,Selangor,19,9,7,5,40,25,65,B
2018,2702,Female,Penang,15,7,10,2,34,28,62,B
2013,2703,Male,Pahang,20,10,8,2,40,39,79,A
2013,2704,Male,Perlis,13,7,4,5,29,38,67,B
2016,2705,Male,Penang,16,3,3,5,27,26,53,C
2014,2706,Female,Pahang,15,9,5,3,32,35,67,B
2019,2707,Female,Kedah,17,9,5,2,33,36,69,B
2019,2708,Female,Kelantan,18,5,10,2,35,32,67,B
2018,2709,Male,Kelantan,21,7,10,3,41,25,66,B
2019,2710,Male,Pahang,13,6,3,3,25,28,53,C
2018,2711,Male,Kelantan,18,10,10,1,39,27,66,B
2019,2712,Male,Negeri Sembilan,18,6,8,4,36,38,74,B
2016,2713,Female,Negeri Sembilan,16,8,9,2,35,30,65,B
2016,2714,Male,Sarawak,17,9,3,3,32,27,59,C
2019,2715,Female,Pahang,17,3,9,1,30,24,54,C
2019,2716,Male,Selangor,13,10,9,5,37,31,68,B
2018,2717,Female,Terengganu,16,5,3,4,28,34,62,B
2015,2718,Male,Pahang,13,9,8,1,31,33,64,B
2016,2719,Male,Negeri Sembilan,19,3,4,3,29,29,58,C
2016,2720,Male,Johor,21,6,3,3,33,35,68,B
2018,2721,Male,Terengganu,19,5,4,3,31,30,61,B
2013,2722,Female,Perak,20,8,7,1,36,28,64,B
2015,2723,Female,Perlis,21,5,9,1,36,29,65,B
2016,2724,Female,Perak,14,8,7,1,30,31,61,B
2017,2725,Male,Malacca,17,7,4,2,30,27,57,C
2012,2726,Female,Malacca,21,4,6,3,34,26,60,B
2012,2727,Male,Pahang,15,6,10,4,35,32,67,B
2016,2728,Male,Sabah,15,5,6,1,27,32,59,C
2019,2729,Male,Selangor,14,3,5,4,26,34,60,B
2017,2730,Male,Penang,14,4,8,1,27,24,51,C
2014,2731,Female,Terengganu,20,8,3,4,35,23,58,C
2013,2732,Male,Malacca,18,3,9,3,33,28,61,B
2012,2733,Female,Pahang,19,8,5,1,33,35,68,B
2012,2734,Female,Kedah,18,9,5,1,33,30,63,B
2019,2735,Female,Terengganu,19,9,8,2,38,24,62,B
2016,2736,Male,Malacca,19,9,8,3,39,26,65,B
2017,2737,Female,Pahang,15,8,4,3,30,33,63,B
2015,2738,Male,Terengganu,21,9,5,5,40,25,65,B
2016,2739,Female,Selangor,13,5,10,1,29,22,51,C
2019,2740,Female,Perlis,17,7,10,3,37,27,64,B
2012,2741,Female,Negeri Sembilan,20,8,5,2,35,34,69,B
2017,2742,Male,Kedah,14,3,10,1,28,38,66,B
2014,2743,Male,Perlis,14,10,4,1,29,37,66,B
2013,2744,Female,Terengganu,18,9,5,1,33,31,64,B
2014,2745,Male,Sabah,15,10,7,2,34,24,58,C
2016,2746,Male,Johor,18,7,5,2,32,36,68,B
2013,2747,Male,Perlis,16,9,3,3,31,32,63,B
2014,2748,Male,Kelantan,15,7,8,2,32,24,56,C
2012,2749,Female,Kedah,13,7,7,2,29,22,51,C
2019,2750,Male,Perak,20,4,8,1,33,32,65,B
2017,2751,Female,Penang,15,10,3,4,32,26,58,C
2017,2752,Male,Kelantan,19,7,9,4,39,38,77,B
2015,2753,Female,Perak,14,3,9,3,29,23,52,C
2013,2754,Female,Pahang,21,7,6,4,38,26,64,B
2013,2755,Male,Penang,21,3,5,3,32,40,72,B
2018,2756,Female,Malacca,16,3,6,4,29,30,59,C
2012,2757,Female,Perak,14,3,8,1,26,38,64,B
2016,2758,Female,Kedah,19,8,10,2,39,33,72,B
2018,2759,Male,Terengganu,19,5,4,1,29,26,55,C
2013,2760,Male,Perak,17,7,9,3,36,29,65,B
2016,2761,Female,Selangor,18,4,9,4,35,22,57,C
2016,2762,Female,Malacca,17,8,9,2,36,36,72,B
2012,2763,Male,Selangor,15,5,10,1,31,36,67,B
2012,2764,Male,Perak,16,6,10,1,33,25,58,C
2013,2765,Female,Johor,21,3,6,3,33,22,55,C
2017,2766,Female,Kelantan,13,5,6,5,29,30,59,C
2013,2767,Female,Negeri Sembilan,15,10,8,4,37,22,59,C
2017,2768,Female,Johor,15,4,6,3,28,23,51,C
2015,2769,Female,Perak,17,8,10,4,39,29,68,B
2013,2770,Male,Kedah,19,6,3,4,32,29,61,B
2012,2771,Female,Terengganu,15,9,9,4,37,33,70,B
2013,2772,Female,Sabah,18,4,5,5,32,28,60,B
2014,2773,Female,Terengganu,16,4,7,1,28,33,61,B
2013,2774,Male,Penang,16,8,7,3,34,24,58,C
2018,2775,Male,Penang,13,8,10,1,32,29,61,B
2019,2776,Male,Sabah,13,4,10,4,31,27,58,C
2019,2777,Female,Johor,13,4,4,4,25,33,58,C
2019,2778,Male,Sarawak,13,8,10,1,32,24,56,C
2019,2779,Female,Sarawak,21,8,8,5,42,28,70,B
2019,2780,Male,Sabah,16,8,9,4,37,30,67,B
2015,2781,Male,Selangor,17,8,6,1,32,39,71,B
2014,2782,Male,Perlis,13,10,7,4,34,34,68,B
2014,2783,Female,Terengganu,14,6,8,2,30,34,64,B
2018,2784,Male,Sabah,19,3,3,1,26,29,55,C
2016,2785,Female,Terengganu,13,7,10,4,34,22,56,C
2015,2786,Female,Sabah,19,9,5,4,37,36,73,B
2019,2787,Female,Kelantan,21,7,10,1,39,38,77,B
2017,2788,Male,Sabah,16,3,5,5,29,33,62,B
2017,2789,Female,Malacca,18,3,8,2,31,38,69,B
2019,2790,Male,Perak,21,6,9,5,41,40,81,A
2015,2791,Female,Kedah,13,6,6,1,26,36,62,B
2016,2792,Female,Penang,20,6,7,1,34,31,65,B
2015,2793,Female,Malacca,21,4,8,3,36,36,72,B
2013,2794,Female,Kelantan,19,9,9,1,38,32,70,B
2014,2795,Male,Perlis,21,6,6,2,35,25,60,B
2012,2796,Female,Malacca,21,10,3,4,38,26,64,B
2015,2797,Female,Sarawak,17,8,8,4,37,40,77,B
2016,2798,Male,Malacca,20,7,4,5,36,36,72,B
2012,2799,Female,Perlis,19,10,7,3,39,33,72,B
2019,2800,Male,Kelantan,13,10,7,3,33,37,70,B
2013,2801,Male,Perlis,20,7,3,1,31,30,61,B
2014,2802,Male,Sabah,17,5,10,3,35,33,68,B
2019,2803,Female,Sarawak,17,7,5,2,31,32,63,B
2013,2804,Female,Penang,13,6,5,2,26,32,58,C
2015,2805,Female,Kedah,21,6,5,3,35,30,65,B
2017,2806,Male,Perlis,14,6,4,4,28,31,59,C
2016,2807,Male,Perlis,16,5,10,4,35,26,61,B
2019,2808,Male,Kelantan,19,7,7,4,37,40,77,B
2019,2809,Male,Selangor,21,8,8,4,41,31,72,B
2016,2810,Male,Malacca,20,9,5,3,37,30,67,B
2018,2811,Male,Johor,21,9,5,3,38,27,65,B
2019,2812,Female,Negeri Sembilan,13,9,7,5,34,24,58,C
2013,2813,Female,Selangor,20,9,10,5,44,39,83,A
2016,2814,Male,Negeri Sembilan,19,10,5,5,39,25,64,B
2013,2815,Male,Johor,13,6,6,2,27,26,53,C
2013,2816,Male,Terengganu,21,3,6,2,32,26,58,C
2016,2817,Male,Kelantan,19,10,8,3,40,39,79,A
2013,2818,Male,Penang,15,6,3,2,26,37,63,B
2016,2819,Male,Johor,19,8,3,4,34,35,69,B
2014,2820,Female,Johor,15,5,6,1,27,38,65,B
2015,2821,Female,Selangor,13,6,3,2,24,32,56,C
2012,2822,Female,Pahang,18,7,3,1,29,24,53,C
2013,2823,Female,Perak,20,9,3,5,37,36,73,B
2018,2824,Female,Negeri Sembilan,20,8,7,5,40,30,70,B
2018,2825,Female,Malacca,19,4,4,2,29,29,58,C
2017,2826,Male,Perlis,16,7,9,2,34,28,62,B
2014,2827,Male,Penang,19,7,4,3,33,26,59,C
2013,2828,Female,Kedah,15,5,10,2,32,33,65,B
2014,2829,Male,Perlis,13,6,6,4,29,35,64,B
2014,2830,Male,Perak,15,7,3,4,29,38,67,B
2018,2831,Male,Pahang,13,6,3,3,25,29,54,C
2015,2832,Male,Negeri Sembilan,14,10,6,4,34,26,60,B
2014,2833,Female,Negeri Sembilan,14,6,4,4,28,31,59,C
2012,2834,Female,Kelantan,16,8,9,1,34,28,62,B
2016,2835,Male,Selangor,17,5,9,2,33,30,63,B
2012,2836,Female,Penang,17,10,3,2,32,36,68,B
2012,2837,Male,Negeri Sembilan,18,8,10,3,39,40,79,A
2012,2838,Female,Penang,17,3,8,2,30,35,65,B
2019,2839,Male,Selangor,17,8,9,3,37,29,66,B
2012,2840,Male,Kelantan,20,9,10,2,41,25,66,B
2014,2841,Female,Pahang,18,7,3,3,31,28,59,C
2017,2842,Female,Sarawak,21,8,9,3,41,40,81,A
2019,2843,Male,Negeri Sembilan,13,10,4,4,31,40,71,B
2019,2844,Male,Perak,14,10,6,4,34,26,60,B
2019,2845,Male,Perlis,16,8,8,5,37,30,67,B
2015,2846,Female,Terengganu,14,7,7,3,31,34,65,B
2014,2847,Male,Terengganu,20,6,10,1,37,30,67,B
2019,2848,Male,Selangor,15,4,10,2,31,31,62,B
2018,2849,Male,Kelantan,16,4,7,4,31,24,55,C
2013,2850,Female,Kedah,13,5,10,1,29,35,64,B
2019,2851,Female,Selangor,20,7,5,3,35,27,62,B
2014,2852,Female,Kedah,14,8,7,3,32,26,58,C
2018,2853,Female,Sarawak,13,6,10,4,33,32,65,B
2016,2854,Female,Kedah,15,8,5,3,31,40,71,B
2013,2855,Female,Pahang,21,9,4,2,36,26,62,B
2012,2856,Male,Sabah,21,6,6,5,38,31,69,B
2017,2857,Female,Kedah,18,5,10,3,36,30,66,B
2019,2858,Female,Terengganu,14,6,8,1,29,22,51,C
2017,2859,Male,Kedah,21,6,4,1,32,36,68,B
2018,2860,Female,Penang,13,3,4,5,25,26,51,C
2016,2861,Male,Sarawak,19,5,4,1,29,22,51,C
2016,2862,Male,Negeri Sembilan,19,6,7,1,33,39,72,B
2016,2863,Female,Terengganu,16,10,10,3,39,37,76,B
2014,2864,Female,Selangor,19,9,10,4,42,27,69,B
2012,2865,Male,Perlis,16,7,10,2,35,22,57,C
2018,2866,Male,Malacca,18,5,6,1,30,26,56,C
2012,2867,Male,Selangor,14,3,10,1,28,26,54,C
2016,2868,Male,Malacca,20,8,8,2,38,26,64,B
2016,2869,Female,Johor,15,5,6,2,28,40,68,B
2016,2870,Female,Sabah,17,6,8,2,33,26,59,C
2016,2871,Male,Kedah,21,10,6,5,42,23,65,B
2018,2872,Female,Sarawak,19,10,7,3,39,32,71,B
2016,2873,Male,Kedah,20,7,3,5,35,29,64,B
2014,2874,Female,Perlis,17,8,4,2,31,32,63,B
2013,2875,Male,Negeri Sembilan,18,6,3,1,28,22,50,C
2016,2876,Male,Perlis,18,9,6,3,36,40,76,B
2015,2877,Male,Perlis,13,9,3,2,27,33,60,B
2013,2878,Female,Perak,17,7,8,5,37,33,70,B
2015,2879,Male,Negeri Sembilan,21,3,4,5,33,35,68,B
2019,2880,Female,Pahang,17,4,4,4,29,34,63,B
2016,2881,Male,Selangor,21,5,3,5,34,39,73,B
2017,2882,Male,Kelantan,14,8,6,3,31,25,56,C
2013,2883,Male,Perlis,15,10,3,2,30,36,66,B
2019,2884,Male,Negeri Sembilan,19,8,7,3,37,33,70,B
2017,2885,Female,Kedah,15,9,7,2,33,37,70,B
2019,2886,Female,Pahang,21,10,6,1,38,38,76,B
2012,2887,Male,Sabah,20,3,3,4,30,22,52,C
2017,2888,Female,Johor,19,3,5,2,29,26,55,C
2017,2889,Female,Terengganu,16,10,4,4,34,39,73,B
2013,2890,Female,Sarawak,18,3,5,3,29,37,66,B
2016,2891,Male,Sabah,17,10,3,5,35,25,60,B
2012,2892,Male,Kedah,15,8,3,1,27,37,64,B
2012,2893,Male,Sabah,16,6,10,4,36,32,68,B
2017,2894,Female,Malacca,15,5,8,3,31,30,61,B
2013,2895,Female,Sarawak,18,4,5,4,31,38,69,B
2019,2896,Female,Sarawak,17,8,10,2,37,25,62,B
2019,2897,Male,Sarawak,15,9,5,3,32,27,59,C
2018,2898,Male,Sarawak,13,4,9,3,29,24,53,C
2018,2899,Female,Terengganu,13,9,3,1,26,40,66,B
2013,2900,Male,Malacca,17,3,5,3,28,35,63,B
2019,2901,Male,Terengganu,15,8,8,1,32,39,71,B
2015,2902,Male,Kelantan,16,7,8,2,33,28,61,B
2012,2903,Female,Penang,18,6,7,4,35,38,73,B
2013,2904,Female,Terengganu,21,8,10,5,44,37,81,A
2013,2905,Male,Kelantan,19,6,7,3,35,35,70,B
2016,2906,Female,Sabah,16,8,8,2,34,32,66,B
2013,2907,Male,Kedah,16,5,3,1,25,24,49,F
2019,2908,Female,Kedah,19,9,7,3,38,31,69,B
2017,2909,Female,Malacca,17,3,8,1,29,34,63,B
2016,2910,Male,Penang,16,7,7,3,33,40,73,B
2019,2911,Male,Kelantan,18,7,10,1,36,35,71,B
2018,2912,Female,Terengganu,15,5,8,4,32,24,56,C
2015,2913,Female,Terengganu,18,6,5,5,34,26,60,B
2013,2914,Male,Sarawak,19,10,9,5,43,38,81,A
2012,2915,Female,Malacca,16,10,6,5,37,36,73,B
2018,2916,Male,Penang,14,4,8,1,27,28,55,C
2017,2917,Female,Kelantan,14,9,9,1,33,35,68,B
2015,2918,Female,Sarawak,13,8,9,5,35,25,60,B
2017,2919,Male,Terengganu,13,3,6,1,23,38,61,B
2018,2920,Female,Johor,14,3,7,1,25,32,57,C
2016,2921,Female,Sabah,20,7,9,2,38,27,65,B
2016,2922,Female,Pahang,20,8,5,5,38,35,73,B
2014,2923,Female,Penang,16,5,4,5,30,35,65,B
2016,2924,Female,Terengganu,14,4,7,2,27,23,50,C
2019,2925,Female,Terengganu,18,5,10,2,35,28,63,B
2017,2926,Female,Selangor,21,5,10,5,41,22,63,B
2017,2927,Male,Perak,14,9,4,3,30,22,52,C
2016,2928,Male,Johor,15,8,9,2,34,26,60,B
2013,2929,Male,Johor,15,10,10,1,36,31,67,B
2017,2930,Female,Kelantan,14,6,4,4,28,26,54,C
2016,2931,Female,Sarawak,19,7,5,2,33,30,63,B
2013,2932,Female,Malacca,15,9,5,4,33,25,58,C
2018,2933,Female,Sarawak,17,4,5,2,28,33,61,B
2018,2934,Male,Kelantan,21,4,9,1,35,26,61,B
2018,2935,Male,Perlis,14,9,6,2,31,27,58,C
2019,2936,Female,Perak,16,3,3,3,25,27,52,C
2019,2937,Female,Malacca,15,4,6,1,26,25,51,C
2016,2938,Female,Negeri Sembilan,18,9,8,3,38,40,78,B
2019,2939,Male,Kedah,21,8,10,3,42,29,71,B
2018,2940,Male,Perak,13,5,10,1,29,33,62,B
2013,2941,Male,Malacca,15,6,4,5,30,24,54,C
2018,2942,Female,Selangor,16,3,3,5,27,32,59,C
2019,2943,Male,Perak,15,8,4,1,28,39,67,B
2015,2944,Male,Sarawak,17,9,3,1,30,33,63,B
2018,2945,Female,Johor,18,6,5,2,31,38,69,B
2013,2946,Female,Perak,19,3,6,4,32,39,71,B
2018,2947,Female,Pahang,13,5,7,4,29,29,58,C
2017,2948,Female,Kelantan,14,4,9,5,32,29,61,B
2019,2949,Female,Kedah,13,6,9,3,31,29,60,B
2013,2950,Female,Kelantan,20,6,8,3,37,22,59,C
2014,2951,Female,Malacca,17,8,9,3,37,26,63,B
2016,2952,Female,Malacca,17,9,10,3,39,40,79,A
2013,2953,Female,Penang,15,9,8,2,34,39,73,B
2018,2954,Male,Sabah,20,5,8,5,38,37,75,B
2019,2955,Male,Negeri Sembilan,19,4,6,1,30,33,63,B
2015,2956,Male,Sarawak,20,7,10,3,40,30,70,B
2018,2957,Male,Selangor,14,8,10,1,33,23,56,C
2018,2958,Male,Negeri Sembilan,17,8,6,1,32,31,63,B
2016,2959,Male,Perlis,16,7,7,5,35,25,60,B
2014,2960,Female,Selangor,20,6,9,3,38,22,60,B
